# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	E_total (J)	E_anis (J)	E_demag (J)	E_exch (J)	E_Zeeman (J)	ext_topologicalcharge ()	Temp (K)	LastErr ()
9.080016213482099e-09	0.004277928	0.0131833125	0.77403677	0	0	0.24399997	5.0667954e-16	-4.0929543e-16	4.4240314e-16	6.5946184e-16	-1.980393e-16	-8.525541	750	2.4518113e-06
9.09006040138118e-09	0.0007287386	0.009399056	0.7717432	0	0	0.24399997	4.9753884e-16	-4.072893e-16	4.4020032e-16	6.615256e-16	-1.9745249e-16	-5.355331	750	3.3728797e-06
9.100014741115046e-09	-0.0023998544	0.008837787	0.77170324	0	0	0.24399997	4.986629e-16	-4.0741178e-16	4.4032428e-16	6.6121483e-16	-1.9744223e-16	-5.2675776	750	3.3502047e-06
9.110070151826432e-09	-0.002535333	0.009614332	0.77242744	0	0	0.24399997	4.7841347e-16	-4.0843733e-16	4.4130117e-16	6.6114013e-16	-1.9762752e-16	-9.00286	750	4.867158e-06
9.120002370199256e-09	-0.0042924187	0.0119091105	0.77151144	0	0	0.24399997	4.9814294e-16	-4.0748947e-16	4.4048127e-16	6.5880206e-16	-1.9739319e-16	-8.583576	750	3.6805375e-06
9.13001860045879e-09	-0.008372603	0.007834291	0.77074885	0	0	0.24399997	4.9136074e-16	-4.072053e-16	4.40138e-16	6.63318e-16	-1.9719808e-16	-12.078123	750	1.9646927e-06
9.140002566103995e-09	-0.0089191785	0.0062891413	0.76988846	0	0	0.24399997	4.904917e-16	-4.0638936e-16	4.3932203e-16	6.6433196e-16	-1.9697792e-16	-7.813689	750	4.115687e-06
9.150060863133459e-09	-0.0064790263	0.007965382	0.76922566	0	0	0.24399997	5.019066e-16	-4.0554794e-16	4.3844347e-16	6.6787595e-16	-1.9680834e-16	-7.228235	750	3.4345903e-06
9.160088645875964e-09	-0.0054886285	0.00895585	0.7693656	0	0	0.24399997	4.988018e-16	-4.0601923e-16	4.387601e-16	6.654128e-16	-1.9684416e-16	-4.797152	750	3.578863e-06
9.170019763223327e-09	-0.0041648196	0.006338694	0.7699181	0	0	0.24399997	5.1349435e-16	-4.0624854e-16	4.3900426e-16	6.645494e-16	-1.969855e-16	-7.2875156	750	2.910197e-06
9.180100107989387e-09	8.458027e-05	0.0032886476	0.7699507	0	0	0.24399997	4.854743e-16	-4.0602704e-16	4.3886643e-16	6.633605e-16	-1.9699384e-16	-6.6283774	750	3.1223376e-06
9.190062858151907e-09	0.0011048395	0.0023010073	0.7704011	0	0	0.24399997	4.971874e-16	-4.0675472e-16	4.395565e-16	6.6390326e-16	-1.9710909e-16	-6.5841303	750	3.6399929e-06
9.200054573595476e-09	0.0039420407	0.0031343924	0.77103853	0	0	0.24399997	4.9712067e-16	-4.074112e-16	4.4030755e-16	6.65517e-16	-1.9727219e-16	-6.9731956	750	3.0084714e-06
9.210016400800608e-09	0.0022923003	0.0041633355	0.76998144	0	0	0.24399997	5.017211e-16	-4.0642777e-16	4.3916263e-16	6.632584e-16	-1.970017e-16	-8.186617	750	4.1553085e-06
9.220121918038189e-09	0.003977601	0.0035615435	0.76949763	0	0	0.24399997	4.9135476e-16	-4.0628166e-16	4.389501e-16	6.619898e-16	-1.9687795e-16	-6.4646683	750	4.165331e-06
9.230094647815534e-09	0.0030608785	0.0026356908	0.7686888	0	0	0.24399997	5.0288404e-16	-4.0531831e-16	4.3821906e-16	6.6230126e-16	-1.9667098e-16	-9.273523	750	4.0838618e-06
9.24004561627326e-09	0.0035294697	0.0038337437	0.76786834	0	0	0.24399997	4.907711e-16	-4.046321e-16	4.3757913e-16	6.666165e-16	-1.9646107e-16	-6.7919493	750	4.1931285e-06
9.250056303016815e-09	0.00089019083	0.0038927253	0.7668758	0	0	0.24399997	4.990224e-16	-4.0375946e-16	4.3659453e-16	6.636129e-16	-1.9620715e-16	-7.3603454	750	4.022244e-06
9.260089328483025e-09	-0.0013341858	0.00549191	0.76742375	0	0	0.24399997	5.074873e-16	-4.0414637e-16	4.3689962e-16	6.6529933e-16	-1.9634729e-16	-9.292658	750	2.4278286e-06
9.270078450678529e-09	-0.0036373518	0.004262124	0.76629937	0	0	0.24399997	5.143004e-16	-4.0384922e-16	4.3635921e-16	6.64442e-16	-1.9605965e-16	-7.0890346	750	2.8803388e-06
9.28005275209993e-09	-0.008674426	0.0034006143	0.76579756	0	0	0.24399997	5.143852e-16	-4.0339814e-16	4.3610026e-16	6.688558e-16	-1.9593124e-16	-6.2970862	750	2.7098417e-06
9.29000371313886e-09	-0.0106843505	0.0019734881	0.7671529	0	0	0.24399997	5.050831e-16	-4.0398127e-16	4.3663365e-16	6.644188e-16	-1.9627805e-16	-9.8295965	750	3.8109822e-06
9.300068190232379e-09	-0.013281722	-0.0029841932	0.7667953	0	0	0.24399997	5.052426e-16	-4.042187e-16	4.3685838e-16	6.663308e-16	-1.9618654e-16	-8.45776	750	3.2891144e-06
9.310003870093574e-09	-0.015767967	-0.006076355	0.7657139	0	0	0.24399997	5.072524e-16	-4.0314043e-16	4.359157e-16	6.677252e-16	-1.9590983e-16	-7.1631403	750	5.0831754e-06
9.320017532441334e-09	-0.014326585	-0.007748179	0.7654936	0	0	0.24399997	5.075058e-16	-4.0303077e-16	4.3574286e-16	6.685293e-16	-1.9585349e-16	-8.574429	750	4.6422365e-06
9.330113515205586e-09	-0.015964244	-0.011157596	0.7658089	0	0	0.24399997	5.083545e-16	-4.027022e-16	4.3568455e-16	6.666558e-16	-1.9593414e-16	-10.38498	750	2.8347888e-06
9.340009641879325e-09	-0.013752066	-0.014179813	0.76643676	0	0	0.24399997	4.9744344e-16	-4.0395057e-16	4.3644034e-16	6.665768e-16	-1.960948e-16	-8.9535675	750	4.7129633e-06
9.350044780875542e-09	-0.010364307	-0.01885172	0.76799417	0	0	0.24399997	4.833368e-16	-4.0483762e-16	4.374242e-16	6.609214e-16	-1.9649326e-16	-8.816764	750	3.1629654e-06
9.360035731033526e-09	-0.0053781425	-0.0220208	0.769345	0	0	0.24399997	5.063237e-16	-4.0575605e-16	4.3822719e-16	6.606992e-16	-1.9683889e-16	-6.6752896	750	4.1972257e-06
9.370035206067082e-09	0.00050100184	-0.021480445	0.76913816	0	0	0.24399997	5.1023433e-16	-4.0462473e-16	4.3740008e-16	6.637514e-16	-1.9678598e-16	-9.5097475	750	3.5881314e-06
9.380112064074821e-09	0.008391274	-0.018391121	0.7704662	0	0	0.24399997	4.942773e-16	-4.0632755e-16	4.3896207e-16	6.597963e-16	-1.9712576e-16	-10.842132	750	3.7834418e-06
9.3900507897067e-09	0.012291327	-0.01357095	0.76794064	0	0	0.24399997	5.1190325e-16	-4.0425116e-16	4.372455e-16	6.652774e-16	-1.9647958e-16	-11.224797	750	2.364375e-06
9.40005181096362e-09	0.013197539	-0.012188086	0.7677329	0	0	0.24399997	5.0086456e-16	-4.043925e-16	4.3703933e-16	6.650671e-16	-1.9642644e-16	-10.302142	750	5.4310226e-06
9.410031137555437e-09	0.01547429	-0.008153705	0.7674175	0	0	0.24399997	5.0851094e-16	-4.0442787e-16	4.3700304e-16	6.65009e-16	-1.9634573e-16	-9.243057	750	3.3015842e-06
9.420078473056055e-09	0.014726608	-0.0031546378	0.76916826	0	0	0.24399997	5.0655016e-16	-4.0590446e-16	4.3835678e-16	6.627162e-16	-1.9679367e-16	-8.310587	750	4.052049e-06
9.430001845871904e-09	0.014897903	0.00019505981	0.76764035	0	0	0.24399997	4.8777615e-16	-4.0432792e-16	4.367987e-16	6.6156757e-16	-1.9640275e-16	-5.202146	750	3.15346e-06
9.440108113263252e-09	0.012222368	0.006765107	0.7671452	0	0	0.24399997	5.113782e-16	-4.037887e-16	4.3639066e-16	6.6513797e-16	-1.9627608e-16	-6.201688	750	3.5078303e-06
9.450141410398553e-09	0.010579134	0.010743835	0.76740515	0	0	0.24399997	4.914497e-16	-4.0373198e-16	4.3638584e-16	6.585202e-16	-1.9634254e-16	-5.5146384	750	5.1532725e-06
9.46005217345041e-09	0.008333358	0.0135694565	0.7661807	0	0	0.24399997	4.9106195e-16	-4.033152e-16	4.361301e-16	6.677166e-16	-1.9602928e-16	-6.9617586	750	4.125966e-06
9.470076862820486e-09	0.0034061156	0.015316037	0.7654448	0	0	0.24399997	5.013324e-16	-4.0375808e-16	4.3639685e-16	6.6637104e-16	-1.95841e-16	-6.4712453	750	3.7710552e-06
9.480085799603205e-09	0.003635495	0.015873302	0.76483715	0	0	0.24399997	5.004398e-16	-4.0234732e-16	4.3496976e-16	6.6832535e-16	-1.9568556e-16	-6.3747134	750	3.7365805e-06
9.490130474551649e-09	-0.0015991358	0.014526877	0.76477736	0	0	0.24399997	5.1207684e-16	-4.023122e-16	4.3483453e-16	6.6568473e-16	-1.9567021e-16	-8.430172	750	3.0543222e-06
9.500076452575001e-09	-0.0064212577	0.016094793	0.7655767	0	0	0.24399997	5.126857e-16	-4.0339555e-16	4.3590327e-16	6.6522077e-16	-1.9587475e-16	-8.830429	750	3.7085333e-06
9.510064544282811e-09	-0.009036375	0.017001363	0.76589626	0	0	0.24399997	4.994888e-16	-4.0362277e-16	4.3608136e-16	6.605553e-16	-1.959565e-16	-8.34391	750	2.704915e-06
9.52008688690776e-09	-0.015413271	0.016736144	0.7652226	0	0	0.24399997	5.006402e-16	-4.0309853e-16	4.3570218e-16	6.6464076e-16	-1.9578415e-16	-4.471695	750	2.9462374e-06
9.530068596112523e-09	-0.017181505	0.011544589	0.7662863	0	0	0.24399997	4.9055797e-16	-4.035009e-16	4.3573516e-16	6.6244785e-16	-1.960563e-16	-6.0197563	750	2.5853383e-06
9.540033426780105e-09	-0.018179521	0.0077567366	0.76577234	0	0	0.24399997	4.996697e-16	-4.0286896e-16	4.3538036e-16	6.656935e-16	-1.9592482e-16	-7.1102633	750	4.239762e-06
9.550008928923676e-09	-0.019694397	0.0034726087	0.76498896	0	0	0.24399997	4.99663e-16	-4.0232884e-16	4.3494586e-16	6.631512e-16	-1.9572439e-16	-10.989214	750	3.1395132e-06
9.560067813985139e-09	-0.014453853	-0.00016861572	0.7656864	0	0	0.24399997	4.8906756e-16	-4.0299064e-16	4.356729e-16	6.6315835e-16	-1.9590281e-16	-6.019444	750	2.7905885e-06
9.570048016482146e-09	-0.015173375	-0.0040343967	0.76802206	0	0	0.24399997	4.797167e-16	-4.0483723e-16	4.3749906e-16	6.592504e-16	-1.9650041e-16	-5.086082	750	3.2279756e-06
9.580054705190446e-09	-0.011719	-0.006341207	0.7687484	0	0	0.24399997	4.9342337e-16	-4.0499557e-16	4.3780348e-16	6.6080577e-16	-1.9668621e-16	-4.1131825	750	4.224358e-06
9.59007451507664e-09	-0.012287339	-0.006537089	0.7672925	0	0	0.24399997	5.123654e-16	-4.0452398e-16	4.3717319e-16	6.62833e-16	-1.9631374e-16	-8.584496	750	2.6351427e-06
9.600149423364831e-09	-0.0113782035	-0.010957018	0.76855624	0	0	0.24399997	4.992392e-16	-4.0556282e-16	4.3838137e-16	6.631822e-16	-1.9663708e-16	-4.9639106	750	3.5264356e-06
9.610011387870093e-09	-0.009415864	-0.012812638	0.768669	0	0	0.24399997	5.0011673e-16	-4.0554175e-16	4.3839085e-16	6.647017e-16	-1.9666592e-16	-6.720632	750	3.3752367e-06
9.620154429866445e-09	-0.0078099044	-0.01623477	0.7683024	0	0	0.24399997	5.098219e-16	-4.0490605e-16	4.37692e-16	6.6696444e-16	-1.9657211e-16	-7.0419364	750	5.0453077e-06
9.630036729783464e-09	-0.003195235	-0.013593394	0.7668362	0	0	0.24399997	5.017778e-16	-4.0397794e-16	4.3654686e-16	6.6645855e-16	-1.96197e-16	-10.322255	750	2.7100166e-06
9.640133960112292e-09	-0.0005134995	-0.015760614	0.7697429	0	0	0.24399997	5.033541e-16	-4.059041e-16	4.386871e-16	6.616909e-16	-1.9694069e-16	-11.870174	750	2.6147877e-06
9.650113061378919e-09	0.00286414	-0.014001675	0.7713555	0	0	0.24399997	4.9090986e-16	-4.0706265e-16	4.400348e-16	6.5814836e-16	-1.9735326e-16	-9.113485	750	2.1688406e-06
9.660044553300095e-09	0.0046281554	-0.01216903	0.77053064	0	0	0.24399997	4.878777e-16	-4.0683487e-16	4.396478e-16	6.6329504e-16	-1.9714221e-16	-12.094605	750	3.6715023e-06
9.67009872971925e-09	0.005941986	-0.009667405	0.7697883	0	0	0.24399997	5.040321e-16	-4.0698078e-16	4.3971773e-16	6.65785e-16	-1.969523e-16	-10.100354	750	3.0909162e-06
9.680078617275068e-09	0.008445127	-0.010594395	0.76819766	0	0	0.24399997	5.0822353e-16	-4.0557367e-16	4.382084e-16	6.62771e-16	-1.9654533e-16	-10.489457	750	2.7711092e-06
9.690063660719656e-09	0.009829674	-0.005992089	0.7663138	0	0	0.24399997	4.9398353e-16	-4.040002e-16	4.368108e-16	6.631155e-16	-1.9606335e-16	-9.48716	750	3.9827414e-06
9.70003304256016e-09	0.010269709	-0.0060911486	0.767241	0	0	0.24399997	5.127349e-16	-4.050355e-16	4.3750448e-16	6.636796e-16	-1.9630056e-16	-10.474718	750	4.396218e-06
9.710096204931126e-09	0.013973498	-0.006339674	0.76706034	0	0	0.24399997	4.927074e-16	-4.0458846e-16	4.3736872e-16	6.6639327e-16	-1.9625436e-16	-10.236574	750	3.832111e-06
9.720083681116911e-09	0.016348457	-0.001273514	0.76785004	0	0	0.24399997	5.128454e-16	-4.0487378e-16	4.3753995e-16	6.665098e-16	-1.9645639e-16	-8.542038	750	4.558666e-06
9.730090082168256e-09	0.019700205	0.0051862476	0.7672137	0	0	0.24399997	5.0447816e-16	-4.0432305e-16	4.37063e-16	6.6331245e-16	-1.9629357e-16	-4.9048305	750	2.3449236e-06
9.7401216069672e-09	0.017365571	0.009705538	0.76666194	0	0	0.24399997	4.911801e-16	-4.0379e-16	4.3632314e-16	6.6288126e-16	-1.961524e-16	-7.832038	750	2.8977613e-06
9.750040075313474e-09	0.015771434	0.015037585	0.7661488	0	0	0.24399997	4.989303e-16	-4.0378143e-16	4.3647062e-16	6.683593e-16	-1.9602112e-16	-8.32529	750	2.509391e-06
9.760057242722551e-09	0.012634288	0.015410789	0.766646	0	0	0.24399997	4.9496307e-16	-4.0436326e-16	4.370865e-16	6.6351945e-16	-1.9614832e-16	-9.668775	750	4.4300336e-06
9.77001477286036e-09	0.0051401425	0.017706998	0.7668769	0	0	0.24399997	4.921683e-16	-4.0466136e-16	4.3743455e-16	6.633998e-16	-1.9620741e-16	-6.5670943	750	2.316424e-06
9.780031994916174e-09	0.00033479073	0.016868917	0.7674056	0	0	0.24399997	5.1350234e-16	-4.0486187e-16	4.3782977e-16	6.647497e-16	-1.9634267e-16	-9.153588	750	3.2357932e-06
9.790021040760867e-09	-0.0019739736	0.018244762	0.7672503	0	0	0.24399997	4.952215e-16	-4.0483956e-16	4.3755665e-16	6.652534e-16	-1.9630293e-16	-10.224024	750	3.88726e-06
9.800019200428775e-09	-0.0065702815	0.01648011	0.76848817	0	0	0.24399997	4.8371214e-16	-4.054771e-16	4.3810307e-16	6.58569e-16	-1.9661968e-16	-6.8635116	750	2.9321477e-06
9.810041080195828e-09	-0.009189805	0.011948749	0.76840097	0	0	0.24399997	5.152967e-16	-4.0556292e-16	4.382623e-16	6.627281e-16	-1.9659734e-16	-8.975019	750	3.1389488e-06
9.820011886975254e-09	-0.013543413	0.008484323	0.7683293	0	0	0.24399997	5.0465725e-16	-4.0605102e-16	4.384958e-16	6.596244e-16	-1.9657902e-16	-7.8573475	750	3.0462375e-06
9.830048519892195e-09	-0.011366702	0.003250569	0.76728976	0	0	0.24399997	5.0356913e-16	-4.0477656e-16	4.375614e-16	6.600691e-16	-1.9631305e-16	-9.825704	750	3.0101876e-06
9.840124236982692e-09	-0.014043215	-0.0027128397	0.76632494	0	0	0.24399997	4.963002e-16	-4.0399006e-16	4.3673016e-16	6.616736e-16	-1.960662e-16	-8.8021555	750	2.7626386e-06
9.850092111452923e-09	-0.014331017	-0.0056292233	0.76666135	0	0	0.24399997	5.042221e-16	-4.0452912e-16	4.3708364e-16	6.663468e-16	-1.9615226e-16	-10.363282	750	3.0491503e-06
9.860151796890116e-09	-0.016700545	-0.009906884	0.76743877	0	0	0.24399997	5.01485e-16	-4.0416413e-16	4.3684343e-16	6.6348726e-16	-1.9635117e-16	-9.776631	750	5.998012e-06
9.87001126947982e-09	-0.014575614	-0.011762942	0.76716524	0	0	0.24399997	5.0020387e-16	-4.0446644e-16	4.3701397e-16	6.655062e-16	-1.9628118e-16	-7.041033	750	3.369641e-06
9.880017732502776e-09	-0.0119734	-0.012798777	0.767724	0	0	0.24399997	4.9715387e-16	-4.0482862e-16	4.3764813e-16	6.6502367e-16	-1.9642412e-16	-6.3977995	750	2.7373703e-06
9.890028679443007e-09	-0.008101189	-0.014561776	0.7668241	0	0	0.24399997	4.9823166e-16	-4.0408866e-16	4.367351e-16	6.639847e-16	-1.9619391e-16	-9.029705	750	2.7976807e-06
9.900060455190925e-09	-0.0036634977	-0.016398039	0.76570153	0	0	0.24399997	4.9829334e-16	-4.0357904e-16	4.3604793e-16	6.660582e-16	-1.9590672e-16	-6.626173	750	3.0282854e-06
9.910127197822308e-09	-0.0022207987	-0.014832119	0.7656591	0	0	0.24399997	4.9174106e-16	-4.0381166e-16	4.3638195e-16	6.6933285e-16	-1.9589582e-16	-8.711746	750	3.4912814e-06
9.92005832618672e-09	-0.0007983086	-0.016836938	0.7666677	0	0	0.24399997	5.0107076e-16	-4.0387846e-16	4.3662378e-16	6.6218474e-16	-1.9615388e-16	-7.908769	750	3.9589527e-06
9.930104696591965e-09	0.0030898163	-0.016333047	0.76792634	0	0	0.24399997	5.0036015e-16	-4.0534343e-16	4.3827541e-16	6.6269375e-16	-1.9647591e-16	-9.377927	750	2.8225663e-06
9.940042337479714e-09	0.001799023	-0.015476938	0.76858425	0	0	0.24399997	5.1801025e-16	-4.05569e-16	4.385295e-16	6.672957e-16	-1.9664423e-16	-5.880089	750	3.5315354e-06
9.950020527129909e-09	0.002582401	-0.012624126	0.7695527	0	0	0.24399997	4.9671007e-16	-4.062284e-16	4.3930445e-16	6.6791327e-16	-1.9689201e-16	-5.7979803	750	2.9532941e-06
9.960143403473526e-09	0.005049576	-0.00881848	0.7694681	0	0	0.24399997	5.1513177e-16	-4.0593604e-16	4.3890389e-16	6.6697693e-16	-1.9687038e-16	-9.111143	750	3.2739915e-06
9.970063120915347e-09	0.009048845	-0.00882703	0.7697342	0	0	0.24399997	5.130899e-16	-4.063766e-16	4.3944837e-16	6.695254e-16	-1.9693847e-16	-7.5207667	750	4.379719e-06
9.98000823063991e-09	0.0107019525	-0.005947844	0.77059394	0	0	0.24399997	5.0532466e-16	-4.0711514e-16	4.400591e-16	6.6275913e-16	-1.9715843e-16	-8.150699	750	2.7231524e-06
9.990001674802457e-09	0.009745911	-0.0040675895	0.77109694	0	0	0.24399997	5.099658e-16	-4.0695354e-16	4.3997724e-16	6.6464087e-16	-1.9728712e-16	-5.8995914	750	3.444703e-06
1.0000000000000002e-08	0.0073140487	-0.002189966	0.7701921	0	0	0.24399997	4.971999e-16	-4.0638147e-16	4.3940033e-16	6.681184e-16	-1.9705561e-16	-7.199999	750	2.5319625e-07
1.0010034088784572e-08	0.0057465956	0.001759581	0.77106214	0	0	0.24398996	5.1413084e-16	-4.0640593e-16	4.3953262e-16	6.686521e-16	-1.9727011e-16	-6.290954	750	4.1188578e-06
1.0020048157301132e-08	0.0067163017	0.0019404548	0.7726095	0	0	0.24397995	5.2023165e-16	-4.0783781e-16	4.4084394e-16	6.6987564e-16	-1.9765785e-16	-7.3080106	750	2.6194048e-06
1.0030117992192883e-08	0.003930808	0.004151865	0.7736813	0	0	0.2439699	5.0408355e-16	-4.0816313e-16	4.4116263e-16	6.6355613e-16	-1.979239e-16	-8.254544	750	3.0495398e-06
1.0040054517260632e-08	0.0023379158	0.002963832	0.772952	0	0	0.24395992	4.847657e-16	-4.07012e-16	4.4022592e-16	6.6252387e-16	-1.9772927e-16	-5.087771	750	3.0184449e-06
1.0050070940242765e-08	0.00573848	0.0046861125	0.7724192	0	0	0.2439499	5.0051717e-16	-4.0721207e-16	4.401546e-16	6.593811e-16	-1.9758487e-16	-7.5667996	750	3.6240606e-06
1.0060052566413147e-08	0.004909005	0.008398495	0.7696933	0	0	0.2439399	4.9193037e-16	-4.0541543e-16	4.3823595e-16	6.654429e-16	-1.9687952e-16	-6.503626	750	3.2599526e-06
1.007005882232235e-08	0.0039356593	0.011556698	0.768473	0	0	0.2439299	4.9273346e-16	-4.0464188e-16	4.372833e-16	6.6265833e-16	-1.965593e-16	-9.13886	750	3.3948027e-06
1.0080016350117237e-08	0.0019703102	0.014728222	0.7689695	0	0	0.24392006	4.99414e-16	-4.0586325e-16	4.3846618e-16	6.601166e-16	-1.9667828e-16	-8.077018	750	3.2387588e-06
1.0090009068919758e-08	0.0014870733	0.01646386	0.76827437	0	0	0.24391004	4.919869e-16	-4.0509888e-16	4.377189e-16	6.6148165e-16	-1.9649241e-16	-5.527043	750	4.573589e-06
1.0100096793536539e-08	-0.0010550831	0.013683436	0.76754355	0	0	0.24389985	4.886283e-16	-4.0476766e-16	4.3728232e-16	6.584188e-16	-1.962974e-16	-7.3494024	750	3.4909758e-06
1.0110063475071352e-08	-0.002299062	0.010816067	0.7673523	0	0	0.24389002	5.013034e-16	-4.0462812e-16	4.3747597e-16	6.6272165e-16	-1.9624049e-16	-8.4365635	750	3.4723457e-06
1.0120111367902437e-08	0.0015636602	0.012263	0.7659382	0	0	0.24387982	4.9785955e-16	-4.029578e-16	4.355977e-16	6.6705555e-16	-1.9587077e-16	-8.288457	750	3.2643436e-06
1.0130116471684806e-08	-0.00087463984	0.01152018	0.76710814	0	0	0.24386981	5.017698e-16	-4.034928e-16	4.361649e-16	6.626834e-16	-1.961619e-16	-7.8709826	750	3.2103412e-06
1.0140057210654864e-08	-0.0014390848	0.009961597	0.76844585	0	0	0.24385999	5.0552874e-16	-4.0502646e-16	4.3768048e-16	6.6332627e-16	-1.9649596e-16	-8.29713	750	3.9565152e-06
1.015001450921586e-08	-0.0033340298	0.009225201	0.767695	0	0	0.24385	5.0752674e-16	-4.0472822e-16	4.3733915e-16	6.6393825e-16	-1.9629597e-16	-7.134975	750	3.820705e-06
1.0160101554674118e-08	-0.006919083	0.00767903	0.76719177	0	0	0.24383995	5.0684154e-16	-4.0417138e-16	4.3683662e-16	6.615481e-16	-1.9615916e-16	-3.5014057	750	3.0766057e-06
1.0170129980566374e-08	-0.011286152	0.007505959	0.7662499	0	0	0.24382994	5.0007364e-16	-4.0359722e-16	4.3617175e-16	6.6418114e-16	-1.959103e-16	-6.572424	750	6.531145e-06
1.0180031988934404e-08	-0.014432882	0.006468665	0.76443017	0	0	0.24381997	5.050628e-16	-4.029201e-16	4.3527747e-16	6.6331097e-16	-1.9543709e-16	-10.219942	750	3.2435723e-06
1.0190060213998763e-08	-0.015464006	0.0036122096	0.7660899	0	0	0.24380994	4.9939607e-16	-4.0389318e-16	4.3644773e-16	6.6437283e-16	-1.9585338e-16	-7.390424	750	3.5442977e-06
1.020006895196589e-08	-0.012376655	0.0014384852	0.76575774	0	0	0.24379992	4.9630043e-16	-4.034709e-16	4.3591468e-16	6.663802e-16	-1.9576044e-16	-8.400373	750	2.7665296e-06
1.0210096069820114e-08	-0.012152278	-0.0006869477	0.76612824	0	0	0.24378991	5.0450595e-16	-4.0364852e-16	4.3629153e-16	6.6255113e-16	-1.958471e-16	-6.431509	750	3.6663173e-06
1.0220088478433734e-08	-0.013949647	-0.0009902513	0.7660242	0	0	0.24377991	5.1394365e-16	-4.037596e-16	4.361373e-16	6.645636e-16	-1.9581244e-16	-10.154129	750	3.3937558e-06
1.023007088595295e-08	-0.013377712	-0.003976178	0.76567084	0	0	0.2437699	4.96816e-16	-4.0259418e-16	4.3522472e-16	6.6555074e-16	-1.9571412e-16	-4.9742603	750	4.696114e-06
1.0240069130799987e-08	-0.0135548245	-0.0044314293	0.7639818	0	0	0.24375989	4.9387897e-16	-4.0176101e-16	4.3438113e-16	6.703648e-16	-1.9527438e-16	-6.4818344	750	3.7943798e-06
1.0250143280113026e-08	-0.012746566	-0.009058993	0.7639777	0	0	0.24374986	4.9382434e-16	-4.0161993e-16	4.3407524e-16	6.68181e-16	-1.9526525e-16	-7.603091	750	6.147388e-06
1.026002467322227e-08	-0.009864181	-0.013936548	0.76487577	0	0	0.24374005	5.0706516e-16	-4.0249772e-16	4.3511733e-16	6.684698e-16	-1.9548685e-16	-6.961803	750	3.1225418e-06
1.0270117017131818e-08	-0.0049485937	-0.012716454	0.7660154	0	0	0.24372984	5.037753e-16	-4.0260416e-16	4.3532393e-16	6.657959e-16	-1.9577003e-16	-13.613318	750	2.6763184e-06
1.0280149983668063e-08	-0.0044577466	-0.00889693	0.76496214	0	0	0.24371983	5.0252125e-16	-4.0191398e-16	4.3444394e-16	6.6589786e-16	-1.954928e-16	-8.516517	750	3.0373703e-06
1.0290023370400519e-08	-0.0057342006	-0.009564655	0.765541	0	0	0.24371003	5.140141e-16	-4.028279e-16	4.354575e-16	6.694535e-16	-1.9563282e-16	-5.8272624	750	2.8681675e-06
1.030013372765891e-08	-0.008180311	-0.009290503	0.76619947	0	0	0.24369982	4.9952985e-16	-4.0321976e-16	4.3605518e-16	6.6786716e-16	-1.9579296e-16	-11.117816	750	2.5594493e-06
1.0310055962428494e-08	-0.0057989703	-0.008604528	0.76750696	0	0	0.24368998	5.123661e-16	-4.0360133e-16	4.3647245e-16	6.6290757e-16	-1.9611908e-16	-6.236911	750	2.7725491e-06
1.0320090402383278e-08	-0.0030586827	-0.009579285	0.767882	0	0	0.24367997	4.9947744e-16	-4.041147e-16	4.3674213e-16	6.6697206e-16	-1.9620686e-16	-8.445178	750	3.204166e-06
1.0330039205932145e-08	-0.0016343942	-0.0083266515	0.7686346	0	0	0.24366997	5.0779276e-16	-4.0543926e-16	4.3798067e-16	6.6738764e-16	-1.9639113e-16	-6.874332	750	5.4035086e-06
1.034000611353374e-08	0.0015689626	-0.005965038	0.76748717	0	0	0.24365999	5.1270317e-16	-4.042398e-16	4.3700764e-16	6.693742e-16	-1.960899e-16	-8.737089	750	3.2149028e-06
1.0350001613466587e-08	0.0012750005	-0.0058917226	0.76764506	0	0	0.24364997	4.974688e-16	-4.043348e-16	4.37277e-16	6.676522e-16	-1.9612223e-16	-7.524671	750	4.293062e-06
1.0360069782384731e-08	0.0038121217	-0.002997479	0.767292	0	0	0.24363993	4.910307e-16	-4.037264e-16	4.364888e-16	6.64172e-16	-1.9602391e-16	-7.6640096	750	4.1282033e-06
1.0370137182817815e-08	0.0055690208	0.0022972669	0.7689719	0	0	0.2436299	4.837959e-16	-4.0527797e-16	4.3821366e-16	6.6073843e-16	-1.9644494e-16	-7.5276337	750	4.093401e-06
1.0380132195054218e-08	0.002958682	0.0029267417	0.7678884	0	0	0.2436199	4.910637e-16	-4.0429092e-16	4.367914e-16	6.6491843e-16	-1.9616013e-16	-5.196755	750	2.6357868e-06
1.0390089286713047e-08	-0.001688957	0.004872186	0.7682042	0	0	0.2436099	5.00216e-16	-4.040317e-16	4.369955e-16	6.650914e-16	-1.9623276e-16	-4.58293	750	2.9436048e-06
1.0400055860717927e-08	0.0011515982	0.0021097308	0.76817083	0	0	0.2435999	4.9508525e-16	-4.045293e-16	4.3705338e-16	6.643414e-16	-1.9621621e-16	-7.6738853	750	4.263031e-06
1.0410085577596415e-08	7.6903845e-05	0.0014997241	0.7672632	0	0	0.2435899	5.107901e-16	-4.0357086e-16	4.364865e-16	6.6637474e-16	-1.9597629e-16	-7.733801	750	2.6022233e-06
